customer_age,customer_income,home_ownership,loan_intent,loan_grade,loan_amount,loan_int_rate,term_years,cred_hist_length,Current_loan_status
37,43000,RENT,MEDICAL,A,10000,7.9,7,16,NO DEFAULT
39,70000,MORTGAGE,EDUCATION,A,10000,6.17,9,15,NO DEFAULT
40,70000,MORTGAGE,VENTURE,A,11600,6.91,4,17,NO DEFAULT
36,70000,MORTGAGE,DEBT CONSOLIDATION,A,16000,6.91,6,14,NO DEFAULT
37,70000,MORTGAGE,EDUCATION,D,15000,15.2,7,15,NO DEFAULT
37,44000,RENT,PERSONAL,A,10000,6.91,7,15,NO DEFAULT
36,45000,RENT,MEDICAL,D,10000,15.99,6,14,NO DEFAULT
37,70000,MORTGAGE,VENTURE,B,10000,10.99,7,11,NO DEFAULT
38,70000,MORTGAGE,PERSONAL,A,9250,7.51,8,17,NO DEFAULT
36,70000,MORTGAGE,VENTURE,B,10000,9.88,6,14,NO DEFAULT
39,70000,MORTGAGE,DEBT CONSOLIDATION,A,8400,7.88,9,15,NO DEFAULT
49,45000,RENT,PERSONAL,C,10000,14.22,9,12,NO DEFAULT
36,70000,MORTGAGE,PERSONAL,A,11000,7.51,6,12,NO DEFAULT
39,70000,OWN,VENTURE,A,8000,10.99,9,12,NO DEFAULT
45,36000,RENT,VENTURE,C,4300,10.91,5,17,NO DEFAULT
39,60000,RENT,DEBT CONSOLIDATION,A,4300,7.49,9,17,DEFAULT
39,64000,MORTGAGE,DEBT CONSOLIDATION,D,8750,10.99,9,13,DEFAULT
45,70000,MORTGAGE,MEDICAL,A,10000,8.59,5,12,NO DEFAULT
48,12000,RENT,MEDICAL,A,4200,10.99,8,14,DEFAULT
40,54400,MORTGAGE,MEDICAL,E,25000,18.09,4,12,NO DEFAULT
39,45500,RENT,PERSONAL,D,10000,16.29,9,15,NO DEFAULT
41,70000,MORTGAGE,EDUCATION,C,20000,14.26,1,13,NO DEFAULT
41,70000,MORTGAGE,EDUCATION,D,14000,16.7,1,13,NO DEFAULT
36,70000,MORTGAGE,VENTURE,C,6000,13.79,6,15,NO DEFAULT
42,40000,RENT,PERSONAL,D,10000,16,2,12,DEFAULT
36,46000,RENT,DEBT CONSOLIDATION,C,10000,12.53,6,14,NO DEFAULT
41,70000,MORTGAGE,DEBT CONSOLIDATION,B,20800,12.21,1,11,NO DEFAULT
42,30000,RENT,DEBT CONSOLIDATION,A,4200,7.49,2,13,DEFAULT
36,70000,MORTGAGE,PERSONAL,C,25000,12.84,6,16,NO DEFAULT
37,70000,MORTGAGE,MEDICAL,B,25000,9.76,7,12,NO DEFAULT
42,70000,MORTGAGE,MEDICAL,B,2825,9.64,2,17,NO DEFAULT
40,70032,MORTGAGE,EDUCATION,B,14000,9.99,4,14,NO DEFAULT
42,42000,RENT,PERSONAL,C,4200,13.35,2,17,NO DEFAULT
37,43000,RENT,VENTURE,C,4200,13.49,7,14,NO DEFAULT
37,48000,RENT,PERSONAL,B,4200,10.59,7,14,NO DEFAULT
41,70800,MORTGAGE,PERSONAL,A,12000,6.62,1,11,NO DEFAULT
42,50426,RENT,PERSONAL,A,4200,7.49,2,11,NO DEFAULT
41,55000,RENT,HOME IMPROVEMENT,B,4200,12.69,1,16,NO DEFAULT
37,71000,MORTGAGE,DEBT CONSOLIDATION,B,11200,12.42,7,11,NO DEFAULT
44,57000,RENT,MEDICAL,B,4200,10.99,4,13,NO DEFAULT
44,71000,MORTGAGE,EDUCATION,A,9000,10.99,4,11,NO DEFAULT
41,71000,MORTGAGE,DEBT CONSOLIDATION,B,12000,10.99,1,15,NO DEFAULT
40,71000,MORTGAGE,EDUCATION,D,7000,15.38,4,12,NO DEFAULT
36,65028,MORTGAGE,EDUCATION,D,10000,15.95,6,14,DEFAULT
36,12000,RENT,MEDICAL,B,4000,10.62,6,11,DEFAULT
41,41435,RENT,MEDICAL,D,10000,16.45,1,17,DEFAULT
36,72000,MORTGAGE,HOME IMPROVEMENT,B,13000,10.99,6,13,NO DEFAULT
41,47508,RENT,DEBT CONSOLIDATION,B,10000,10.74,1,16,NO DEFAULT
41,72000,OWN,HOME IMPROVEMENT,C,10000,13.49,1,11,NO DEFAULT
42,72000,MORTGAGE,HOME IMPROVEMENT,A,8400,6.62,2,11,NO DEFAULT
38,72000,MORTGAGE,EDUCATION,C,15000,13.49,8,17,NO DEFAULT
49,72000,MORTGAGE,VENTURE,A,14825,6.03,9,12,NO DEFAULT
45,48000,RENT,DEBT CONSOLIDATION,B,10000,11.86,5,16,NO DEFAULT
39,48000,RENT,VENTURE,C,10000,13.22,9,16,NO DEFAULT
36,72000,MORTGAGE,MEDICAL,A,3500,6.99,6,13,NO DEFAULT
37,72000,MORTGAGE,VENTURE,A,5600,5.42,7,15,NO DEFAULT
43,72000,MORTGAGE,DEBT CONSOLIDATION,A,5050,6.99,3,16,NO DEFAULT
36,48450,RENT,DEBT CONSOLIDATION,C,10000,13.61,6,15,NO DEFAULT
41,42600,RENT,VENTURE,D,10000,15.62,1,12,DEFAULT
39,66000,MORTGAGE,HOME IMPROVEMENT,D,2000,18.39,9,12,DEFAULT
38,43000,RENT,MEDICAL,D,10000,16.89,8,12,DEFAULT
37,49500,RENT,MEDICAL,A,10000,7.66,7,14,NO DEFAULT
38,56100,MORTGAGE,MEDICAL,C,6100,14.79,8,14,DEFAULT
38,72000,MORTGAGE,DEBT CONSOLIDATION,A,6000,5.99,8,11,NO DEFAULT
36,72000,MORTGAGE,EDUCATION,A,8000,6.92,6,12,NO DEFAULT
38,50000,RENT,PERSONAL,C,10000,10.99,8,13,NO DEFAULT
39,72000,MORTGAGE,DEBT CONSOLIDATION,B,15000,11.86,9,15,NO DEFAULT
37,66000,MORTGAGE,EDUCATION,B,25000,11.86,7,13,NO DEFAULT
50,72000,MORTGAGE,MEDICAL,B,8000,11.49,5,14,NO DEFAULT
36,72000,MORTGAGE,VENTURE,A,2500,7.51,6,14,NO DEFAULT
48,50000,RENT,HOME IMPROVEMENT,A,10000,9.63,8,14,NO DEFAULT
42,72000,MORTGAGE,DEBT CONSOLIDATION,A,10000,7.14,2,13,NO DEFAULT
36,72000,OWN,VENTURE,B,6000,11.36,6,17,NO DEFAULT
39,56100,MORTGAGE,MEDICAL,D,8000,16.07,9,14,DEFAULT
40,72000,MORTGAGE,DEBT CONSOLIDATION,A,14500,7.88,4,12,NO DEFAULT
49,56100,MORTGAGE,MEDICAL,B,15000,10.99,9,13,NO DEFAULT
37,51000,RENT,PERSONAL,B,10000,12.69,7,15,NO DEFAULT
48,72000,MORTGAGE,HOME IMPROVEMENT,D,7000,14.96,8,17,NO DEFAULT
43,72000,MORTGAGE,MEDICAL,B,10000,10.99,3,11,NO DEFAULT
37,72000,MORTGAGE,EDUCATION,C,1600,13.92,7,16,NO DEFAULT
38,72000,MORTGAGE,PERSONAL,B,8000,12.21,8,14,NO DEFAULT
37,52000,RENT,HOME IMPROVEMENT,B,10000,11.71,7,14,NO DEFAULT
38,72000,MORTGAGE,HOME IMPROVEMENT,D,5000,12.92,8,16,NO DEFAULT
44,72061,MORTGAGE,VENTURE,C,4200,14.17,4,14,NO DEFAULT
44,54000,RENT,DEBT CONSOLIDATION,C,10000,10.99,4,11,NO DEFAULT
41,54000,RENT,MEDICAL,C,10000,13.23,1,17,NO DEFAULT
43,72800,MORTGAGE,HOME IMPROVEMENT,C,20000,12.84,3,12,NO DEFAULT
37,72800,MORTGAGE,EDUCATION,B,23000,11.58,7,17,NO DEFAULT
36,54996,RENT,MEDICAL,C,10000,13.47,6,13,NO DEFAULT
37,73000,MORTGAGE,DEBT CONSOLIDATION,A,5000,5.99,7,15,NO DEFAULT
39,55000,RENT,VENTURE,B,10000,10.99,9,13,NO DEFAULT
48,73000,MORTGAGE,VENTURE,A,10000,7.29,8,12,NO DEFAULT
39,73000,MORTGAGE,VENTURE,A,10000,7.51,9,14,NO DEFAULT
42,55000,RENT,EDUCATION,C,10000,13.79,2,13,NO DEFAULT
39,56000,RENT,DEBT CONSOLIDATION,C,10000,13.06,9,11,NO DEFAULT
41,56448,RENT,VENTURE,B,10000,9.99,1,17,NO DEFAULT
44,73500,OWN,VENTURE,B,20000,12.18,4,17,NO DEFAULT
37,58000,RENT,DEBT CONSOLIDATION,B,10000,10.99,7,12,NO DEFAULT
43,74000,MORTGAGE,MEDICAL,B,11000,9.91,3,15,NO DEFAULT
37,74000,MORTGAGE,EDUCATION,A,12000,7.51,7,17,NO DEFAULT
37,60000,RENT,MEDICAL,A,10000,10.99,7,12,NO DEFAULT
46,54000,RENT,PERSONAL,B,10000,11.71,6,15,NO DEFAULT
36,74000,MORTGAGE,HOME IMPROVEMENT,C,18000,10.99,6,12,NO DEFAULT
46,74000,MORTGAGE,VENTURE,C,20000,12.68,6,16,NO DEFAULT
50,60000,RENT,VENTURE,C,10000,13.49,5,12,NO DEFAULT
36,74000,MORTGAGE,EDUCATION,B,1500,10.62,6,16,NO DEFAULT
37,60000,RENT,HOME IMPROVEMENT,A,10000,7.51,7,11,NO DEFAULT
42,74000,MORTGAGE,PERSONAL,C,16000,12.73,2,16,NO DEFAULT
42,74000,MORTGAGE,DEBT CONSOLIDATION,A,5300,8.38,2,12,NO DEFAULT
40,74004,MORTGAGE,VENTURE,A,7125,6.62,4,14,NO DEFAULT
38,74237,MORTGAGE,PERSONAL,C,18000,14.35,8,15,NO DEFAULT
40,60000,RENT,HOME IMPROVEMENT,D,10000,15.95,4,14,NO DEFAULT
43,68400,MORTGAGE,VENTURE,C,9600,13.49,3,16,DEFAULT
50,74400,MORTGAGE,VENTURE,A,7000,7.49,5,14,NO DEFAULT
36,68400,MORTGAGE,EDUCATION,C,7000,13.48,6,11,DEFAULT
37,74400,OWN,VENTURE,A,7500,7.05,7,11,NO DEFAULT
46,74500,MORTGAGE,VENTURE,C,10500,12.09,6,13,NO DEFAULT
46,60350,RENT,PERSONAL,A,10000,8.94,6,17,NO DEFAULT
44,61000,RENT,PERSONAL,C,10000,15.96,4,15,NO DEFAULT
36,75000,MORTGAGE,PERSONAL,A,24000,7.51,6,13,NO DEFAULT
45,75000,MORTGAGE,MEDICAL,C,10000,14.27,5,17,NO DEFAULT
37,39000,RENT,EDUCATION,C,4000,14.65,7,15,DEFAULT
40,75000,MORTGAGE,VENTURE,A,10000,6.62,4,17,NO DEFAULT
44,75000,MORTGAGE,EDUCATION,A,6000,8.9,4,11,NO DEFAULT
38,75000,MORTGAGE,VENTURE,A,9100,6.03,8,13,NO DEFAULT
42,62000,RENT,VENTURE,A,10000,8.49,2,14,NO DEFAULT
45,62200,RENT,DEBT CONSOLIDATION,B,10000,10.39,5,11,NO DEFAULT
37,75000,MORTGAGE,MEDICAL,A,6000,6.03,7,11,NO DEFAULT
46,63000,RENT,HOME IMPROVEMENT,B,10000,10.51,6,11,NO DEFAULT
39,75000,MORTGAGE,MEDICAL,B,6000,10.99,9,15,NO DEFAULT
47,64200,RENT,EDUCATION,B,10000,10.99,7,14,NO DEFAULT
36,64583,RENT,HOME IMPROVEMENT,A,10000,10.99,6,14,NO DEFAULT
38,75000,MORTGAGE,HOME IMPROVEMENT,B,25000,10.59,8,16,NO DEFAULT
44,59000,RENT,EDUCATION,D,10000,15.62,4,13,DEFAULT
36,75000,MORTGAGE,MEDICAL,A,10000,6.99,6,13,NO DEFAULT
37,65000,RENT,DEBT CONSOLIDATION,A,10000,5.42,7,14,DEFAULT
41,75000,MORTGAGE,EDUCATION,C,5500,12.87,1,16,NO DEFAULT
41,65000,RENT,EDUCATION,C,10000,10.99,1,15,NO DEFAULT
42,75000,MORTGAGE,EDUCATION,B,9600,11.99,2,11,NO DEFAULT
36,66000,RENT,EDUCATION,A,10000,6.62,6,12,NO DEFAULT
37,60000,RENT,VENTURE,D,10000,15.99,7,14,DEFAULT
43,60000,RENT,EDUCATION,D,10000,13.24,3,15,DEFAULT
36,66847,RENT,PERSONAL,D,10000,16,6,14,NO DEFAULT
44,67000,RENT,MEDICAL,C,10000,13.49,4,12,NO DEFAULT
44,61000,RENT,DEBT CONSOLIDATION,D,10000,14.11,4,12,DEFAULT
44,67000,RENT,DEBT CONSOLIDATION,C,10000,11.66,4,15,NO DEFAULT
36,58650,MORTGAGE,MEDICAL,B,10000,10.99,6,15,NO DEFAULT
44,62400,RENT,HOME IMPROVEMENT,D,10000,16.82,4,15,DEFAULT
49,69000,RENT,VENTURE,C,10000,13.48,9,16,NO DEFAULT
42,69228,RENT,HOME IMPROVEMENT,A,10000,7.49,2,13,NO DEFAULT
36,64000,RENT,EDUCATION,D,10000,15.28,6,12,DEFAULT
40,75000,MORTGAGE,EDUCATION,C,7500,12.23,4,16,NO DEFAULT
38,54400,RENT,MEDICAL,D,10000,15.33,8,15,DEFAULT
41,70000,RENT,HOME IMPROVEMENT,A,10000,7.88,1,13,NO DEFAULT
46,70000,RENT,MEDICAL,A,10000,8.59,6,14,NO DEFAULT
41,70800,RENT,VENTURE,B,10000,11.36,1,12,NO DEFAULT
41,71500,RENT,EDUCATION,A,10000,7.14,1,14,NO DEFAULT
38,66000,RENT,PERSONAL,D,10000,15.99,8,12,DEFAULT
36,72000,RENT,PERSONAL,B,10000,11.49,6,14,NO DEFAULT
39,75000,MORTGAGE,DEBT CONSOLIDATION,A,16000,7.88,9,14,NO DEFAULT
36,72500,RENT,MEDICAL,A,10000,7.9,6,11,NO DEFAULT
36,75000,MORTGAGE,DEBT CONSOLIDATION,B,14400,10.25,6,15,NO DEFAULT
38,75000,MORTGAGE,VENTURE,B,20000,11.36,8,11,NO DEFAULT
36,75000,RENT,HOME IMPROVEMENT,B,10000,11.99,6,12,NO DEFAULT
41,58650,MORTGAGE,MEDICAL,B,12000,11.14,1,16,NO DEFAULT
36,75000,MORTGAGE,EDUCATION,B,15000,12.18,6,16,NO DEFAULT
37,75000,RENT,VENTURE,C,10000,10.99,7,15,NO DEFAULT
46,62047,RENT,MEDICAL,A,10000,9.63,6,13,NO DEFAULT
47,75000,OTHER,DEBT CONSOLIDATION,C,12000,12.84,7,11,NO DEFAULT
43,80000,RENT,HOME IMPROVEMENT,B,10000,11.49,3,12,NO DEFAULT
37,75000,MORTGAGE,VENTURE,C,17000,11.78,7,11,NO DEFAULT
45,75000,MORTGAGE,EDUCATION,B,15000,10.99,5,12,NO DEFAULT
36,80000,RENT,PERSONAL,C,10000,13.61,6,14,NO DEFAULT
40,69000,MORTGAGE,DEBT CONSOLIDATION,D,13200,13.24,4,14,DEFAULT
37,75600,MORTGAGE,DEBT CONSOLIDATION,A,28000,7.49,7,15,NO DEFAULT
40,75600,MORTGAGE,VENTURE,A,14000,7.51,4,14,NO DEFAULT
38,75971,MORTGAGE,HOME IMPROVEMENT,D,18125,14.84,8,12,NO DEFAULT
38,75996,MORTGAGE,DEBT CONSOLIDATION,A,3500,7.29,8,13,NO DEFAULT
37,75996,MORTGAGE,DEBT CONSOLIDATION,A,4400,10.99,7,17,NO DEFAULT
40,75996,MORTGAGE,MEDICAL,C,3600,12.87,4,11,NO DEFAULT
39,76000,MORTGAGE,HOME IMPROVEMENT,A,5000,6.03,9,14,NO DEFAULT
43,76000,MORTGAGE,HOME IMPROVEMENT,D,9150,16.29,3,16,NO DEFAULT
44,76000,MORTGAGE,HOME IMPROVEMENT,C,3600,14.79,4,12,NO DEFAULT
37,85000,RENT,EDUCATION,C,10000,14.27,7,14,NO DEFAULT
41,76000,MORTGAGE,HOME IMPROVEMENT,A,4800,5.42,1,16,NO DEFAULT
38,76000,MORTGAGE,PERSONAL,A,9000,5.99,8,12,NO DEFAULT
38,85000,RENT,MEDICAL,B,10000,11.12,8,12,NO DEFAULT
39,85000,RENT,PERSONAL,A,10000,9.32,9,16,NO DEFAULT
38,85900,RENT,DEBT CONSOLIDATION,B,10000,12.53,8,13,NO DEFAULT
37,90000,RENT,VENTURE,A,10000,8.94,7,12,NO DEFAULT
46,76800,MORTGAGE,DEBT CONSOLIDATION,C,13000,15.96,6,13,NO DEFAULT
36,76800,MORTGAGE,PERSONAL,A,6200,5.99,6,17,NO DEFAULT
49,70872,MORTGAGE,DEBT CONSOLIDATION,D,15000,14.84,9,11,DEFAULT
36,92000,RENT,DEBT CONSOLIDATION,B,10000,11.71,6,16,NO DEFAULT
47,93000,RENT,PERSONAL,B,10000,10.99,7,16,NO DEFAULT
43,77000,MORTGAGE,EDUCATION,A,12000,5.99,3,16,NO DEFAULT
40,77000,MORTGAGE,EDUCATION,B,12000,10.99,4,12,NO DEFAULT
37,77000,MORTGAGE,MEDICAL,A,4500,6.99,7,12,NO DEFAULT
36,77000,MORTGAGE,PERSONAL,A,6000,6.99,6,12,NO DEFAULT
41,95000,RENT,VENTURE,D,10000,16.49,1,16,NO DEFAULT
38,50400,RENT,DEBT CONSOLIDATION,B,10100,11.49,8,16,NO DEFAULT
36,77000,MORTGAGE,EDUCATION,D,10000,16.35,6,13,NO DEFAULT
37,77000,MORTGAGE,VENTURE,C,15000,12.29,7,15,NO DEFAULT
37,42000,RENT,PERSONAL,C,10200,13.16,7,14,NO DEFAULT
48,55000,RENT,MEDICAL,C,10200,13.92,8,16,NO DEFAULT
37,78000,RENT,EDUCATION,C,10200,13.06,7,13,NO DEFAULT
48,83500,RENT,EDUCATION,A,10200,5.79,8,14,NO DEFAULT
38,77250,OWN,VENTURE,A,3000,8.59,8,15,NO DEFAULT
39,77256,MORTGAGE,HOME IMPROVEMENT,B,10000,11.86,9,11,NO DEFAULT
36,132000,RENT,HOME IMPROVEMENT,A,10200,7.51,6,13,NO DEFAULT
39,26000,RENT,DEBT CONSOLIDATION,A,11000,8.59,9,12,DEFAULT
47,77533,MORTGAGE,EDUCATION,B,25000,10.99,7,14,NO DEFAULT
49,77736,MORTGAGE,DEBT CONSOLIDATION,A,8000,6.03,9,17,NO DEFAULT
42,36000,RENT,MEDICAL,C,11000,11.97,2,16,DEFAULT
39,60000,RENT,MEDICAL,B,11025,10.59,9,12,NO DEFAULT
38,35000,RENT,EDUCATION,A,11100,6.62,8,14,DEFAULT
42,78000,MORTGAGE,EDUCATION,B,20000,10.99,2,11,NO DEFAULT
38,78000,MORTGAGE,HOME IMPROVEMENT,A,3225,5.79,8,13,NO DEFAULT
37,40000,OWN,PERSONAL,B,3000,9.91,7,15,NO DEFAULT
38,78000,MORTGAGE,EDUCATION,A,6250,6.76,8,16,NO DEFAULT
36,78000,MORTGAGE,PERSONAL,A,15000,7.88,6,16,NO DEFAULT
36,62200,RENT,HOME IMPROVEMENT,B,11200,10.59,6,16,NO DEFAULT
38,78000,MORTGAGE,VENTURE,A,4575,7.74,8,14,NO DEFAULT
42,66000,RENT,DEBT CONSOLIDATION,A,11200,5.79,2,12,DEFAULT
39,78000,MORTGAGE,EDUCATION,C,12000,13.57,9,11,NO DEFAULT
45,68000,RENT,PERSONAL,C,11200,10.99,5,17,NO DEFAULT
37,78000,MORTGAGE,DEBT CONSOLIDATION,B,12000,9.83,7,11,NO DEFAULT
42,78000,MORTGAGE,MEDICAL,C,8000,10.78,2,13,NO DEFAULT
42,78456,MORTGAGE,MEDICAL,B,25000,10.36,2,16,NO DEFAULT
40,132000,RENT,DEBT CONSOLIDATION,C,11200,12.68,4,12,NO DEFAULT
50,150000,RENT,HOME IMPROVEMENT,B,11200,11.14,5,11,NO DEFAULT
36,40000,RENT,EDUCATION,C,11250,14.27,6,12,NO DEFAULT
45,33600,RENT,VENTURE,D,11300,12.17,5,11,DEFAULT
39,78840,MORTGAGE,DEBT CONSOLIDATION,B,15000,11.71,9,13,NO DEFAULT
42,60000,RENT,PERSONAL,C,11300,13.61,2,14,NO DEFAULT
43,79000,MORTGAGE,HOME IMPROVEMENT,B,4000,8.88,3,12,NO DEFAULT
36,79200,MORTGAGE,PERSONAL,A,10000,6.03,6,14,NO DEFAULT
47,79500,MORTGAGE,EDUCATION,A,16000,7.51,7,13,NO DEFAULT
41,33150,RENT,EDUCATION,C,11500,12.98,1,15,DEFAULT
40,62540,MORTGAGE,MEDICAL,E,7500,19.04,4,12,NO DEFAULT
37,39600,RENT,PERSONAL,C,11500,13.48,7,15,NO DEFAULT
39,41725,RENT,VENTURE,D,11500,14.09,9,13,NO DEFAULT
40,40000,OWN,EDUCATION,D,10000,10.99,4,16,NO DEFAULT
39,55600,RENT,HOME IMPROVEMENT,C,11500,13.22,9,11,NO DEFAULT
41,80000,OWN,VENTURE,B,17000,10.99,1,16,NO DEFAULT
44,80000,MORTGAGE,MEDICAL,A,10000,6.03,4,15,NO DEFAULT
37,73000,RENT,DEBT CONSOLIDATION,B,11500,12.21,7,11,NO DEFAULT
40,40000,OWN,HOME IMPROVEMENT,B,13750,8.88,4,16,NO DEFAULT
37,74000,MORTGAGE,PERSONAL,D,10000,16.29,7,14,DEFAULT
43,30000,RENT,PERSONAL,C,11525,13.57,3,17,DEFAULT
36,80000,MORTGAGE,VENTURE,A,10000,6.62,6,14,NO DEFAULT
37,80000,MORTGAGE,DEBT CONSOLIDATION,A,13000,6.62,7,13,NO DEFAULT
36,80000,MORTGAGE,VENTURE,B,12025,10.65,6,16,NO DEFAULT
43,55000,RENT,MEDICAL,B,11750,10.99,3,17,NO DEFAULT
42,62900,MORTGAGE,MEDICAL,C,3000,10.99,2,14,DEFAULT
48,20400,RENT,MEDICAL,A,12000,7.49,8,12,DEFAULT
42,80000,MORTGAGE,PERSONAL,B,10000,11.49,2,14,NO DEFAULT
43,80000,MORTGAGE,VENTURE,A,9800,5.99,3,17,NO DEFAULT
47,27000,RENT,PERSONAL,D,12000,13.3,7,12,DEFAULT
36,80000,MORTGAGE,EDUCATION,B,20000,10.99,6,15,NO DEFAULT
43,80000,MORTGAGE,DEBT CONSOLIDATION,A,10000,6.99,3,15,NO DEFAULT
37,30000,RENT,VENTURE,B,12000,12.42,7,15,DEFAULT
44,30000,RENT,DEBT CONSOLIDATION,B,12000,11.11,4,15,DEFAULT
42,80000,MORTGAGE,PERSONAL,B,5000,11.99,2,17,NO DEFAULT
44,30000,RENT,MEDICAL,B,12000,11.83,4,11,DEFAULT
49,74000,MORTGAGE,DEBT CONSOLIDATION,D,12000,17.99,9,15,DEFAULT
43,80000,MORTGAGE,PERSONAL,A,10000,10.99,3,16,NO DEFAULT
36,80000,MORTGAGE,DEBT CONSOLIDATION,A,5000,7.29,6,16,NO DEFAULT
46,80000,MORTGAGE,HOME IMPROVEMENT,D,20000,14.54,6,13,NO DEFAULT
37,32000,RENT,VENTURE,A,12000,7.49,7,15,DEFAULT
38,80000,MORTGAGE,HOME IMPROVEMENT,A,10000,7.29,8,16,NO DEFAULT
39,80000,MORTGAGE,PERSONAL,C,5600,13.43,9,13,NO DEFAULT
37,80000,MORTGAGE,DEBT CONSOLIDATION,B,10000,9.99,7,13,NO DEFAULT
36,33600,RENT,EDUCATION,B,12000,11.36,6,13,DEFAULT
37,40000,OWN,VENTURE,B,15000,11.48,7,14,NO DEFAULT
37,80000,MORTGAGE,HOME IMPROVEMENT,C,3000,10.99,7,15,NO DEFAULT
46,80000,MORTGAGE,HOME IMPROVEMENT,A,10000,6.17,6,13,NO DEFAULT
47,80000,MORTGAGE,EDUCATION,A,10000,6.54,7,13,NO DEFAULT
38,80000,MORTGAGE,DEBT CONSOLIDATION,C,4000,12.98,8,13,NO DEFAULT
36,74000,MORTGAGE,HOME IMPROVEMENT,E,25000,17.8,6,11,NO DEFAULT
39,80000,MORTGAGE,HOME IMPROVEMENT,C,19800,13.23,9,13,NO DEFAULT
46,80000,MORTGAGE,VENTURE,B,5000,11.86,6,15,NO DEFAULT
36,80000,MORTGAGE,EDUCATION,C,6000,10.99,6,11,NO DEFAULT
38,36500,RENT,EDUCATION,A,12000,7.51,8,11,DEFAULT
38,80000,MORTGAGE,MEDICAL,C,5000,13.85,8,15,NO DEFAULT
44,80000,MORTGAGE,DEBT CONSOLIDATION,C,15000,13.11,4,16,NO DEFAULT
44,80000,MORTGAGE,VENTURE,D,25000,15.33,4,17,NO DEFAULT
37,38200,RENT,VENTURE,A,12000,8.94,7,14,DEFAULT
37,38304,RENT,PERSONAL,A,12000,7.88,7,12,DEFAULT
37,80000,MORTGAGE,MEDICAL,B,20000,11.83,7,13,NO DEFAULT
36,74000,MORTGAGE,EDUCATION,B,10250,11.48,6,15,NO DEFAULT
48,80000,MORTGAGE,DEBT CONSOLIDATION,A,7700,9.63,8,11,NO DEFAULT
36,74000,MORTGAGE,PERSONAL,C,10000,11.03,6,15,DEFAULT
36,80000,MORTGAGE,EDUCATION,B,15000,10.71,6,14,NO DEFAULT
39,39996,RENT,VENTURE,B,12000,10.74,9,16,NO DEFAULT
39,80000,OWN,MEDICAL,C,5000,11.22,9,13,NO DEFAULT
37,40000,RENT,MEDICAL,B,12000,9.91,7,16,NO DEFAULT
41,62903,MORTGAGE,MEDICAL,B,9600,10,1,12,NO DEFAULT
38,40000,RENT,VENTURE,B,12000,10.59,8,11,NO DEFAULT
40,80004,MORTGAGE,EDUCATION,A,9500,7.51,4,12,NO DEFAULT
47,80004,MORTGAGE,EDUCATION,B,7000,10.99,7,15,NO DEFAULT
44,80100,MORTGAGE,MEDICAL,B,8000,10.38,4,16,NO DEFAULT
44,80160,MORTGAGE,DEBT CONSOLIDATION,C,5500,13.92,4,13,NO DEFAULT
37,42000,RENT,MEDICAL,A,12000,10.99,7,13,NO DEFAULT
42,42000,RENT,PERSONAL,B,12000,10.37,2,11,NO DEFAULT
38,81000,MORTGAGE,PERSONAL,C,10000,14.27,8,16,NO DEFAULT
36,81000,MORTGAGE,HOME IMPROVEMENT,C,6000,12.99,6,17,NO DEFAULT
38,81000,MORTGAGE,EDUCATION,B,11000,10.36,8,14,NO DEFAULT
38,81000,OWN,EDUCATION,B,7000,9.99,8,11,NO DEFAULT
40,81000,MORTGAGE,HOME IMPROVEMENT,A,20000,6.17,4,14,NO DEFAULT
40,81120,MORTGAGE,EDUCATION,B,24000,9.25,4,15,NO DEFAULT
38,81120,MORTGAGE,HOME IMPROVEMENT,B,8000,11.12,8,12,NO DEFAULT
50,81510,MORTGAGE,MEDICAL,A,5000,10.99,5,14,NO DEFAULT
43,45000,RENT,MEDICAL,A,12000,6.91,3,12,NO DEFAULT
48,64430,MORTGAGE,MEDICAL,D,15000,10.99,8,12,DEFAULT
42,64464,MORTGAGE,MEDICAL,D,30000,19.03,2,17,DEFAULT
44,39000,RENT,MEDICAL,B,12000,11.14,4,15,DEFAULT
42,82000,MORTGAGE,HOME IMPROVEMENT,D,26800,10.99,2,15,NO DEFAULT
39,82000,MORTGAGE,HOME IMPROVEMENT,D,8000,19.42,9,17,NO DEFAULT
41,82000,MORTGAGE,HOME IMPROVEMENT,A,12000,7.51,1,17,NO DEFAULT
38,46000,RENT,MEDICAL,B,12000,9.91,8,16,NO DEFAULT
49,82000,MORTGAGE,PERSONAL,D,10000,16.49,9,12,NO DEFAULT
38,82000,OWN,HOME IMPROVEMENT,B,10000,11.99,8,13,NO DEFAULT
37,59448,RENT,DEBT CONSOLIDATION,A,12000,6.54,7,16,DEFAULT
46,82359,MORTGAGE,PERSONAL,A,6600,7.66,6,13,NO DEFAULT
36,82500,MORTGAGE,MEDICAL,B,11000,10.65,6,11,NO DEFAULT
40,82531,MORTGAGE,MEDICAL,A,6000,10.99,4,14,NO DEFAULT
39,54000,RENT,DEBT CONSOLIDATION,C,12000,14.22,9,12,DEFAULT
43,83000,MORTGAGE,HOME IMPROVEMENT,B,3000,9.91,3,17,NO DEFAULT
41,83000,MORTGAGE,HOME IMPROVEMENT,B,3000,11.83,1,12,NO DEFAULT
36,83000,MORTGAGE,VENTURE,C,13000,11.97,6,14,NO DEFAULT
37,24000,RENT,HOME IMPROVEMENT,D,3000,19.03,7,11,DEFAULT
38,24000,RENT,MEDICAL,C,3000,10.99,8,16,NO DEFAULT
